Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,ReturnPct,EntryTime,ExitTime,Duration,Tag,"Entry_EMA(C,9)","Exit_EMA(C,9)","Entry_EMA(C,21)","Exit_EMA(C,21)","Entry_ATR(H,L,C,3)","Exit_ATR(H,L,C,3)"
1,1102,1112,321.0,299.14,263.56706457958467,,-21.860000000000014,-0.06809968847352033,2009-01-05,2009-01-20,15 days,,311.26677774681275,303.18122669390254,306.89391026561276,306.85335323427694,13.113724722722045,14.725123103118895
2,1107,1112,316.31,299.14,257.31706457958467,,-34.34000000000003,-0.05428219152097635,2009-01-12,2009-01-20,8 days,,316.9094369320756,303.18122669390254,312.19039941733536,306.85335323427694,11.390778564309079,14.725123103118895
4,1108,1112,311.77,299.14,254.93706457958467,,-50.51999999999998,-0.040510632838310245,2009-01-13,2009-01-20,7 days,,316.3915495456605,303.18122669390254,312.38399947030484,306.85335323427694,10.9971857095394,14.725123103118895
8,1109,1112,310.0,299.14,256.56706457958467,,-86.88000000000011,-0.03503225806451615,2009-01-14,2009-01-20,6 days,,313.3072396365284,303.18122669390254,311.3463631548226,306.85335323427694,12.854790473026265,14.725123103118895
16,1110,1112,297.57,299.14,243.2170645795847,,25.11999999999989,0.005276069496253033,2009-01-15,2009-01-20,5 days,,310.4437917092227,303.18122669390254,310.2230574134751,306.85335323427694,14.166526982017496,14.725123103118895
-1,1113,1117,288.35,326.45,356.37561551559446,,-38.099999999999966,-0.13213109068839946,2009-01-21,2009-01-27,6 days,,303.16098135512203,315.237137963058,306.51032112206997,311.58088868388086,16.733415402079263,13.80413143744775
-2,1114,1117,298.04,326.45,376.70561551559445,,-56.819999999999936,-0.09532277546638013,2009-01-22,2009-01-27,5 days,,303.8287850840976,315.237137963058,306.5093828382454,311.58088868388086,15.88894360138619,13.80413143744775
-4,1115,1117,309.27,326.45,380.12561551559446,,-68.72000000000003,-0.05555016652116285,2009-01-23,2009-01-27,4 days,,308.0030280672781,315.237137963058,308.16307530749583,311.58088868388086,19.839295734257444,13.80413143744775
-8,1116,1117,324.85,326.45,398.32561551559445,,-12.799999999999727,-0.004925350161612885,2009-01-26,2009-01-27,1 days,,311.17642245382245,315.237137963058,309.59097755226895,311.58088868388086,15.706197156171628,13.80413143744775
1,1118,1141,337.98,330.07,262.4593428127613,,-7.910000000000025,-0.02340375170128417,2009-01-28,2009-03-03,34 days,,321.9237103704464,336.6353964020545,314.95262607625534,339.3299172929679,16.152754291631823,13.643497143829572
2,1136,1141,331.02,330.07,261.0393428127612,,-1.8999999999999773,-0.0028699172255453043,2009-02-24,2009-03-03,7 days,,346.1202868715041,336.6353964020545,343.1451122994976,339.3299172929679,17.608431435955954,13.643497143829572
-1,1142,1156,323.16,346.5,393.6974857191479,,-23.339999999999975,-0.07222428518380974,2009-03-04,2009-03-24,20 days,,333.0923171216436,334.1449599787753,337.47447026633444,330.76478930298174,13.635664762553048,11.968189915399748
-2,1152,1156,334.81,346.5,403.55748571914785,,-23.379999999999995,-0.034915325109763806,2009-03-18,2009-03-24,6 days,,324.435117135682,334.1449599787753,326.57220101849555,330.76478930298174,12.985211446711284,11.968189915399748
-4,1153,1156,331.68,346.5,401.3174857191479,,-59.27999999999997,-0.04468162083936322,2009-03-19,2009-03-24,5 days,,325.5360937085456,334.1449599787753,326.8783645622687,330.76478930298174,11.53014096447419,11.968189915399748
-8,1154,1156,330.3,346.5,398.15748571914787,,-129.5999999999999,-0.04904632152588562,2009-03-20,2009-03-24,4 days,,326.46087496683646,334.1449599787753,327.1766950566079,330.76478930298174,9.903427309649471,11.968189915399748
1,1157,1220,350.4,408.74,287.32905042300126,,58.34000000000003,0.16649543378995446,2009-03-25,2009-06-24,91 days,,336.12996798302026,414.33364503607066,331.9743539118016,415.63245051288965,13.008793276933156,8.369527186594004
2,1158,1220,353.13,408.74,284.22905042300124,,111.22000000000003,0.1574774162489736,2009-03-26,2009-06-24,90 days,,339.56197438641624,414.33364503607066,333.91213991981965,415.63245051288965,13.70252885128878,8.369527186594004
4,1161,1220,348.93,408.74,282.84905042300124,,239.24,0.17140973834293405,2009-03-31,2009-06-24,85 days,,342.80373088584514,414.33364503607066,336.95965433495087,415.63245051288965,11.414082622604075,8.369527186594004
-2,1220,1223,408.74,426.0,465.52094957699876,,-34.51999999999998,-0.042227332778783655,2009-06-24,2009-06-29,5 days,,414.33364503607066,418.23658625846815,415.63245051288965,417.21682232373377,8.369527186594004,9.084304351583407
-4,1221,1223,407.0,426.0,469.1309495769988,,-76.0,-0.04668304668304679,2009-06-25,2009-06-29,4 days,,414.6209160288565,418.23658625846815,415.64495501171785,417.21682232373377,8.709684791062665,9.084304351583407
-8,1222,1223,413.68,426.0,475.61094957699873,,-98.55999999999995,-0.029781473602784825,2009-06-26,2009-06-29,3 days,,416.7607328230852,418.23658625846815,416.52450455610716,417.21682232373377,10.84645652737511,9.084304351583407
1,1224,1227,424.0,406.5,378.71847824208294,,-17.5,-0.041273584905660354,2009-06-30,2009-07-06,6 days,,418.9072690067745,415.39164173146855,417.61438393066703,416.2359834189835,9.052869567722256,9.60455394599177
2,1225,1227,424.2,406.5,376.1684782420829,,-35.39999999999998,-0.04172560113154167,2009-07-01,2009-07-06,5 days,,418.9238152054196,415.39164173146855,417.73943993697003,416.2359834189835,8.785246378481505,9.60455394599177
4,1226,1227,415.41,406.5,373.56847824208296,,-35.6400000000001,-0.02144868924676835,2009-07-02,2009-07-06,4 days,,416.83705216433566,415.39164173146855,416.8985817608818,416.2359834189835,9.916830918987673,9.60455394599177
-1,1228,1234,408.24,429.66,457.63276972995885,,-21.420000000000016,-0.05246913580246915,2009-07-07,2009-07-15,8 days,,411.63931338517483,420.2348696080433,414.453621289985,417.26411388599377,10.946369297327843,10.480902105663906
-2,1232,1234,416.17,429.66,462.4227697299588,,-26.980000000000018,-0.03241463824879265,2009-07-13,2009-07-15,2 days,,413.5163587625676,420.2348696080433,414.22187780205246,417.26411388599377,10.159529737743775,10.480902105663906
-4,1233,1234,423.71,429.66,472.32276972995885,,-23.800000000000182,-0.014042623492483086,2009-07-14,2009-07-15,1 days,,415.7510870100541,420.2348696080433,415.17352527459315,417.26411388599377,8.726353158495854,10.480902105663906
1,1235,1361,436.68,583.9,385.7654894716805,,147.21999999999997,0.33713474397728316,2009-07-16,2010-01-14,182 days,,424.70789568643465,598.7324698489847,419.5673762599943,600.6015604629572,10.87060140377593,13.11814206984304
2,1237,1361,429.88,583.9,377.8454894716805,,308.03999999999996,0.3582860333116218,2009-07-20,2010-01-14,178 days,,426.6870532393182,598.7324698489847,421.41411261156554,600.6015604629572,10.564711735011539,13.11814206984304
4,1238,1361,430.94,583.9,377.7654894716805,,611.8399999999999,0.3549450039448647,2009-07-21,2010-01-14,177 days,,426.9296425914545,598.7324698489847,422.0037387377869,600.6015604629572,9.103141156674342,13.11814206984304
8,1239,1361,428.0,583.9,375.49548947168046,,1247.1999999999998,0.3642523364485981,2009-07-22,2010-01-14,176 days,,427.0817140731636,598.7324698489847,422.5206715798063,600.6015604629572,8.302094104449557,13.11814206984304
-2,1361,1365,583.9,583.44,639.4945105283196,,0.9199999999998454,0.0007878061311866746,2010-01-14,2010-01-21,7 days,,598.7324698489847,589.3097796501442,600.6015604629572,594.9484382644335,13.11814206984304,13.814077445894943
-4,1362,1365,593.34,583.44,642.2545105283195,,39.59999999999991,0.016685205784204626,2010-01-15,2010-01-21,6 days,,594.9859758791878,589.3097796501442,598.7286913299611,594.9484382644335,13.918761379895352,13.814077445894943
-8,1363,1365,581.2,583.44,632.4045105283195,,-17.920000000000073,-0.003854094975911826,2010-01-19,2010-01-21,2 days,,593.5127807033502,589.3097796501442,597.7188102999646,594.9484382644335,13.989174253263565,13.814077445894943
-1,1366,1396,564.5,564.78,652.0503872294747,,-0.2799999999999727,-0.0004960141718335365,2010-01-22,2010-03-08,45 days,,581.4498237201153,548.67561754629,590.8631256949396,545.409722800263,25.249384963929966,8.702448916418572
2,1396,1404,564.78,564.72,495.13961277052533,,-0.11999999999989086,-0.00010623605651749468,2010-03-08,2010-03-18,10 days,,548.67561754629,565.117486672675,545.409722800263,558.1023191944463,8.702448916418572,9.048673513580733
4,1397,1404,559.85,564.72,493.4096127705253,,19.480000000000018,0.008698758596052514,2010-03-09,2010-03-18,9 days,,550.9784940370321,565.117486672675,546.7533843638755,558.1023191944463,8.521632610945703,9.048673513580733
8,1398,1404,563.76,564.72,491.11961277052535,,7.680000000000291,0.001702852277565059,2010-03-10,2010-03-18,8 days,,556.0727952296256,565.117486672675,549.4530766944323,558.1023191944463,11.78442174063045,9.048673513580733
1,1405,1427,566.23,556.46,521.1566324320963,,-9.769999999999982,-0.017254472564152357,2010-03-19,2010-04-21,33 days,,564.09398933814,563.5340828149533,558.2748356313148,564.9703958483931,9.605782342387164,12.59506848369187
2,1406,1427,556.11,556.46,514.7566324320964,,0.7000000000000455,0.0006293718868568554,2010-03-22,2010-04-21,30 days,,562.775191470512,563.5340828149533,558.204396028468,564.9703958483931,10.593854894924792,12.59506848369187
4,1407,1427,557.04,556.46,512.2566324320964,,-2.319999999999709,-0.0010412178658623095,2010-03-23,2010-04-21,29 days,,560.0201531764096,563.5340828149533,557.3676327531526,564.9703958483931,12.49923659661651,12.59506848369187
8,1408,1427,545.51,556.46,503.75663243209635,,87.60000000000036,0.020072959249143096,2010-03-24,2010-04-21,28 days,,559.4821225411278,563.5340828149533,557.3642115937752,564.9703958483931,15.049491064411,12.59506848369187
-1,1428,1487,552.0,469.12,617.2753424184593,,82.88,0.15014492753623188,2010-04-22,2010-07-16,85 days,,560.2392662519626,472.54369391692006,563.3421780439937,472.59169011070577,12.046712322461223,19.48511840980331
2,1487,1488,469.12,461.01,431.0446575815406,,-16.220000000000027,-0.01728768758526611,2010-07-16,2010-07-19,3 days,,472.54369391692006,471.27095513353606,472.59169011070577,472.0088091915507,19.48511840980331,17.033412273202206
-1,1489,1490,461.03,484.0,551.3470613660111,,-22.970000000000027,-0.0498232219161443,2010-07-20,2010-07-21,1 days,,473.33476410682886,474.1678112854631,472.8798265377734,473.29984230706674,18.818941515468133,15.969294343645416
1,1491,1512,483.23,467.97,397.65352828177294,,-15.259999999999991,-0.031579165200836035,2010-07-22,2010-08-20,29 days,,476.2962490283705,480.9244442507721,474.34622027915157,484.97251837818203,14.472862895763617,10.988787765404629
-1,1513,1528,461.5,482.01,516.9639388270232,,-20.50999999999999,-0.04444203683640291,2010-08-23,2010-09-14,22 days,,477.5535554006177,473.1252651852279,483.0722894347109,471.8477007361123,10.832525176936414,6.650887017038869
-2,1514,1528,457.7,482.01,519.0139388270231,,-48.620000000000005,-0.05311339305221763,2010-08-24,2010-09-14,21 days,,472.3208443204942,473.1252651852279,480.1920813042826,471.8477007361123,11.605016784624269,6.650887017038869
-4,1523,1528,464.5,482.01,525.2439388270232,,-70.03999999999996,-0.03769644779332615,2010-09-07,2010-09-14,7 days,,462.7056872107784,473.1252651852279,468.3348072125162,471.8477007361123,8.116110785638766,6.650887017038869
-8,1525,1528,477.83,482.01,525.5239388270231,,-33.440000000000055,-0.008747881045560124,2010-09-09,2010-09-14,5 days,,466.6604398148982,473.1252651852279,469.23355967976545,471.8477007361123,8.680493682506121,6.650887017038869
1,1529,1577,479.95,587.47,447.17556491480565,,107.52000000000004,0.22402333576414213,2010-09-15,2010-11-22,68 days,,474.6282121481823,597.382141800208,472.647000669193,598.4978061224223,5.563924678025908,10.80594460606948
-2,1577,1581,587.47,589.17,624.0844350851944,,-3.3999999999998636,-0.0028937647879889727,2010-11-22,2010-11-29,7 days,,597.382141800208,591.3661092813652,598.4978061224223,594.9828202461733,10.80594460606948,10.554877946877918
-4,1578,1581,587.01,589.17,624.4744350851944,,-8.639999999999873,-0.0036796647416568184,2010-11-23,2010-11-29,6 days,,594.5077134401664,591.3661092813652,597.0898237476566,594.9828202461733,11.543963070712982,10.554877946877918
-8,1579,1581,587.31,589.17,616.2644350851943,,-14.88000000000011,-0.0031669816621546776,2010-11-24,2010-11-29,5 days,,594.6001707521332,591.3661092813652,596.8971124978697,594.9828202461733,12.225975380475333,10.554877946877918
-1,1582,1593,574.32,594.2,634.8843897343896,,-19.879999999999995,-0.03461484886474442,2010-11-30,2010-12-15,15 days,,584.2348874250922,589.0788801283402,591.4125638601575,588.5391477532229,16.636585297918632,7.58542141097585
-2,1588,1593,591.97,594.2,639.9143897343896,,-4.460000000000036,-0.0037670827913576233,2010-12-08,2010-12-15,7 days,,581.7380863291635,589.0788801283402,585.9977188480428,588.5391477532229,11.115543839597771,7.58542141097585
-4,1589,1593,593.88,594.2,643.3143897343896,,-1.2800000000002,-0.0005388293931434252,2010-12-09,2010-12-15,6 days,,583.6904690633307,589.0788801283402,586.4979262254935,588.5391477532229,9.603695893065195,7.58542141097585
-8,1590,1593,593.14,594.2,644.2743897343896,,-8.480000000000473,-0.0017870991671444791,2010-12-10,2010-12-15,5 days,,585.3943752506646,589.0788801283402,587.0172056595396,588.5391477532229,7.635797262043479,7.58542141097585
1,1594,1625,592.85,604.49,552.3728929451207,,11.639999999999986,0.01963397149363244,2010-12-16,2011-02-01,47 days,,589.6051041026722,611.7015171621222,588.8274070483844,611.8338447467876,6.956947607317211,12.453659656668941
-2,1625,1630,604.49,614.93,638.2871070548792,,-20.87999999999988,-0.017270757167198614,2011-02-01,2011-02-08,7 days,,611.7015171621222,613.2245931436843,611.8338447467876,612.4630952597546,12.453659656668941,7.203691806639541
-4,1626,1630,611.0,614.93,648.9671070548792,,-15.7199999999998,-0.0064320785597380414,2011-02-02,2011-02-08,6 days,,611.7612137296977,613.2245931436843,611.8489497698068,612.4630952597546,10.572439771112647,7.203691806639541
-8,1627,1630,609.48,614.93,649.9271070548792,,-43.599999999999454,-0.008942048959768911,2011-02-03,2011-02-08,5 days,,611.4389709837582,613.2245931436843,611.6944997907335,612.4630952597546,9.004959847408433,7.203691806639541
1,1631,1643,616.87,610.0,582.3615409668023,,-6.8700000000000045,-0.011136868383938237,2011-02-09,2011-02-28,19 days,,613.8796745149474,615.0508258513181,612.8300865997769,615.8218815148704,7.172461204426365,9.321567965387198
2,1632,1643,613.9,610.0,580.4815409668023,,-7.7999999999999545,-0.006352826193190997,2011-02-10,2011-02-28,18 days,,614.391739611958,615.0508258513181,613.1582605452518,615.8218815148704,6.761640802950929,9.321567965387198
4,1633,1643,613.79,610.0,580.4215409668024,,-15.159999999999854,-0.006174750321771283,2011-02-11,2011-02-28,17 days,,616.4133916895664,615.0508258513181,614.1893277684107,615.8218815148704,8.50776053530062,9.321567965387198
8,1640,1643,610.33,610.0,574.1915409668023,,-2.6400000000003274,-0.0005406911015353177,2011-02-23,2011-02-28,5 days,,618.8192692408558,615.0508258513181,617.4511242962925,615.8218815148704,11.625291883181779,9.321567965387198
-1,1644,1732,617.78,533.5,660.007839826936,,84.27999999999997,0.13642396969795068,2011-03-01,2011-07-06,127 days,,612.1926606810545,511.9421517578629,614.4526195589731,507.94270769833133,12.854378643591488,10.406539011838953
2,1732,1738,533.5,539.12,485.83216017306404,,11.240000000000009,0.010534208059981287,2011-07-06,2011-07-14,8 days,,511.9421517578629,527.8615138304133,507.94270769833133,519.311602162348,10.406539011838953,13.192055551107941
4,1733,1738,541.0,539.12,488.752160173064,,-7.519999999999982,-0.0034750462107209223,2011-07-07,2011-07-14,7 days,,518.8737214062903,527.8615138304133,511.45700699848305,519.311602162348,12.044359341225947,13.192055551107941
8,1734,1738,532.95,539.12,499.992160173064,,49.35999999999967,0.011577071019795326,2011-07-08,2011-07-14,6 days,,521.4969771250322,527.8615138304133,513.3236427258937,519.311602162348,14.47290622748398,13.192055551107941
1,1739,1758,597.5,553.82,462.97972224446033,,-43.67999999999995,-0.07310460251046014,2011-07-15,2011-08-11,27 days,,541.8132110643306,572.4302564564742,526.4305474203163,574.4191463689493,32.56470370073861,25.164481014136424
-2,1758,1762,553.82,540.03,614.9702777555397,,27.580000000000155,0.024899786934383106,2011-08-11,2011-08-17,6 days,,572.4302564564742,556.3929210445718,574.4191463689493,565.721406576702,25.164481014136424,19.06532958303934
-4,1759,1762,569.5,540.03,628.0902777555397,,117.88000000000011,0.05174714661984203,2011-08-12,2011-08-17,5 days,,570.6982051651794,556.3929210445718,573.4510421535903,565.721406576702,20.142987342757625,19.06532958303934
-8,1760,1762,553.43,540.03,629.7302777555396,,107.19999999999982,0.02421263755127112,2011-08-15,2011-08-17,2 days,,568.0045641321435,556.3929210445718,571.9764019578093,565.721406576702,19.741991561838436,19.06532958303934
-1,1763,1785,523.47,549.4,628.4766479151967,,-25.92999999999995,-0.04953483485204502,2011-08-18,2011-09-20,33 days,,546.0903368356575,539.5280021848122,560.1903696151836,537.8913178698781,23.596886388692884,12.747358361065409
-2,1771,1785,538.19,549.4,634.4066479151968,,-22.419999999999845,-0.020829075233653294,2011-08-30,2011-09-20,21 days,,530.2801681788459,539.5280021848122,540.3867632898231,537.8913178698781,15.016455253087274,12.747358361065409
-4,1772,1785,544.74,549.4,636.0266479151967,,-18.639999999999873,-0.008554539780445625,2011-08-31,2011-09-20,20 days,,532.4161345430767,539.5280021848122,540.438875718021,537.8913178698781,13.444303502058167,12.747358361065409
-8,1773,1785,540.75,549.4,636.2866479151967,,-69.19999999999982,-0.015996301433194526,2011-09-01,2011-09-20,19 days,,532.4329076344613,539.5280021848122,539.7171597436554,537.8913178698781,13.166202334705451,12.747358361065409
1,1786,1788,547.69,516.56,482.893208194673,,-31.13000000000011,-0.05683872263506751,2011-09-21,2011-09-23,2 days,,539.4624017478498,533.6635371186238,538.0102889726164,535.4399908864598,13.878238907376934,15.741439514389745
2,1787,1788,526.25,516.56,475.46320819467303,,-19.38000000000011,-0.018413301662707937,2011-09-22,2011-09-23,1 days,,535.7019213982798,533.6635371186238,536.4329899751058,535.4399908864598,17.652159271584637,15.741439514389745
-1,1789,1802,527.25,550.03,604.2171975719488,,-22.779999999999973,-0.04320531057373156,2011-09-26,2011-10-13,17 days,,533.308829694899,535.131305717747,535.1172644422362,530.8373361375203,17.05429300959315,13.651367287767036
-2,1790,1802,538.2,550.03,610.5971975719488,,-23.659999999999854,-0.021980676328502202,2011-09-27,2011-10-13,16 days,,534.5150637559192,535.131305717747,535.501149492942,530.8373361375203,16.422862006395423,13.651367287767036
-4,1791,1802,541.5,550.03,618.0471975719488,,-34.11999999999989,-0.01575253924284392,2011-09-28,2011-10-13,15 days,,533.3800510047354,535.131305717747,534.895590448129,530.8373361375203,16.38857467093026,13.651367287767036
-8,1800,1802,533.46,550.03,615.8771975719487,,-132.5599999999995,-0.031061372923930408,2011-10-11,2011-10-13,2 days,,524.3332901839797,535.131305717747,525.9742767263996,530.8373361375203,16.455576397475784,13.651367287767036
1,1803,1832,599.47,565.19,490.7331635611648,,-34.27999999999997,-0.057183845730395144,2011-10-14,2011-11-25,42 days,,546.4410445741976,584.6276580923101,536.3684873977458,587.8419178037315,22.637578191844696,12.530540753713518
-2,1832,1837,565.19,617.05,638.3668364388352,,-103.7199999999998,-0.09175675436578823,2011-11-25,2011-12-02,7 days,,584.6276580923101,598.4444678036881,587.8419178037315,593.4946708829696,12.530540753713518,13.886120593081628
-4,1833,1837,579.37,617.05,631.2568364388352,,-150.7199999999998,-0.06503615996686052,2011-11-28,2011-12-02,4 days,,585.340126473848,598.4444678036881,587.8735616397558,593.4946708829696,16.960360502475694,13.886120593081628
-8,1834,1837,587.88,617.05,656.4468364388352,,-233.35999999999967,-0.049618969857794015,2011-11-29,2011-12-02,3 days,,584.8581011790784,598.4444678036881,587.4241469452326,593.4946708829696,14.316907001650454,13.886120593081628
1,1838,1870,627.64,586.0,550.9293970345918,,-41.639999999999986,-0.06634376394111274,2011-12-05,2012-01-23,49 days,,603.8855742429505,616.6234511779719,596.4178826208814,624.6215386675559,13.10408039538774,19.141446178835785
2,1842,1870,618.0,586.0,546.6193970345918,,-64.0,-0.05177993527508096,2011-12-09,2012-01-23,45 days,,615.0714992099125,616.6234511779719,604.7533874877954,624.6215386675559,11.596114646002542,19.141446178835785
-1,1871,1887,586.32,612.93,681.2272308941789,,-26.6099999999999,-0.04538477282030273,2012-01-24,2012-02-15,22 days,,609.4847609423775,605.1296299843495,620.649580606869,604.5288786000751,15.987630785890508,8.526241850597295
-2,1880,1887,595.01,612.93,692.037230894179,,-35.83999999999992,-0.03011714088838846,2012-02-06,2012-02-15,9 days,,592.132044831989,605.1296299843495,600.5486744957902,604.5288786000751,11.748132244189216,8.526241850597295
-4,1881,1887,607.15,612.93,704.7972308941789,,-23.11999999999989,-0.009519888001317645,2012-02-07,2012-02-15,8 days,,595.0596358655912,605.1296299843495,601.1142495416275,604.5288786000751,9.708754829459476,8.526241850597295
-8,1882,1887,608.64,612.93,702.4772308941789,,-34.31999999999971,-0.007048501577286981,2012-02-08,2012-02-15,7 days,,598.017708692473,605.1296299843495,601.9084086742068,604.5288786000751,8.675836552972989,8.526241850597295
1,1888,1904,602.82,600.0,562.9287907470135,,-2.82000000000005,-0.004678013337314657,2012-02-16,2012-03-12,25 days,,605.4077039874796,608.029406074954,604.709889636432,608.709475296219,9.377494567064838,9.063434745330474
2,1890,1904,603.87,600.0,562.0087907470136,,-7.740000000000009,-0.006408664116448914,2012-02-21,2012-03-12,20 days,,607.003330551987,608.029406074954,605.5486691210181,608.709475296219,10.329997585362156,9.063434745330474
-1,1905,1906,608.75,615.0,650.4671737266524,,-6.25,-0.010266940451745477,2012-03-13,2012-03-14,1 days,,609.9795248599631,611.1816198879706,609.5340684511082,610.1209713191893,10.275623163553664,9.957082109035754
1,1907,1929,616.6,608.56,566.2045894548212,,-8.040000000000077,-0.013039247486214878,2012-03-15,2012-04-17,33 days,,613.1712959103764,625.9242785361827,611.1217921083539,629.6609362651803,9.528054739357156,16.661852571442466
-1,1930,1951,608.05,633.83,692.8792628572123,,-25.780000000000086,-0.042397829125894404,2012-04-18,2012-05-17,29 days,,622.2294228289461,614.542385885072,627.641760241073,613.3716857780379,14.43790171429498,14.38851442126547
-2,1937,1951,615.02,633.83,698.7792628572124,,-37.62000000000012,-0.03058437123995983,2012-04-27,2012-05-17,20 days,,611.015735854457,614.542385885072,617.234600029462,613.3716857780379,8.768793515971522,14.38851442126547
-4,1938,1951,612.99,633.83,698.2892628572124,,-83.36000000000013,-0.033997291962348575,2012-04-30,2012-05-17,17 days,,609.7825886835657,614.542385885072,616.1087272995109,613.3716857780379,11.002529010647692,14.38851442126547
1,1952,1953,625.1,600.51,551.1074278936726,,-24.590000000000032,-0.03933770596704533,2012-05-18,2012-05-21,3 days,,611.7139087080576,612.1931269664461,612.1924416163981,612.3667651058165,21.499009614176952,19.562673076117985
-1,1954,1985,613.44,592.45,711.92336538059,,20.99000000000001,0.03421687532603024,2012-05-22,2012-07-06,45 days,,609.9145015731569,580.7877396916745,611.3152410052877,578.6841791186935,19.078448717411995,11.706409364345939
2,1985,1990,592.45,572.15,498.10663461941004,,-40.600000000000136,-0.03426449489408401,2012-07-06,2012-07-13,7 days,,580.7877396916745,577.5776657421678,578.6841791186935,577.9072159245788,11.706409364345939,11.580597117938543
4,1986,1990,584.95,572.15,488.1666346194101,,-51.20000000000027,-0.021882212154885172,2012-07-09,2012-07-13,4 days,,581.8321917533395,577.5776657421678,579.3501628351759,577.9072159245788,10.254272909563968,11.580597117938543
8,1987,1990,590.19,572.15,488.1966346194101,,-144.32000000000062,-0.03056642776055185,2012-07-10,2012-07-13,3 days,,581.8057534026716,577.5776657421678,579.5637843956144,577.9072159245788,11.399515273042624,11.580597117938543
-1,1991,1995,576.37,608.76,634.4229855896926,,-32.389999999999986,-0.056196540416746155,2012-07-16,2012-07-20,4 days,,577.0461325937342,586.8061279103936,577.6356508405262,582.1000292606558,10.190398078625723,14.909214435284142
-2,1994,1995,586.14,608.76,638.6629855896927,,-45.24000000000001,-0.03859146279045955,2012-07-19,2012-07-20,1 days,,580.8026598879919,586.8061279103936,579.2280321867214,582.1000292606558,12.42382165292616,14.909214435284142
1,1996,2060,600.48,681.01,536.2739278235794,,80.52999999999997,0.13410937916333587,2012-07-23,2012-10-22,91 days,,592.5469023283149,717.5188115836477,585.1372993278688,728.1058924497304,16.639476290189435,29.02084518804062
2,1998,2060,608.32,681.01,533.0239278235794,,145.37999999999988,0.11949302998421873,2012-07-25,2012-10-22,89 days,,598.0392174901216,717.5188115836477,589.0687597750982,728.1058924497304,13.085322795639726,29.02084518804062
-2,2060,2064,681.01,676.5,756.3360721764207,,9.019999999999982,0.0066225165562914245,2012-10-22,2012-10-26,4 days,,717.5188115836477,693.7295452246622,728.1058924497304,712.0519892423539,29.02084518804062,14.814364481588255
-4,2061,2064,672.01,676.5,753.2160721764207,,-17.960000000000036,-0.0066814481927353064,2012-10-23,2012-10-26,3 days,,710.0850492669182,693.7295452246622,723.7644476815731,712.0519892423539,24.45723012536043,14.814364481588255
-8,2062,2064,686.8,676.5,754.8960721764207,,82.39999999999964,0.014997087944088494,2012-10-24,2012-10-26,2 days,,703.5280394135345,693.7295452246622,719.5404069832482,712.0519892423539,20.214820083573624,14.814364481588255
-1,2065,2087,679.86,702.24,749.2218224079412,,-22.379999999999995,-0.03291854205277556,2012-10-31,2012-12-03,33 days,,691.0436361797297,681.8102760754889,709.1654447657762,679.0793975737264,11.876242987725504,13.208237671233817
-2,2066,2087,679.5,702.24,754.3718224079412,,-45.48000000000002,-0.03346578366445918,2012-11-01,2012-12-03,32 days,,690.3529089437837,681.8102760754889,707.2040406961602,679.0793975737264,11.97749532515032,13.208237671233817
-4,2067,2087,694.79,702.24,761.6618224079413,,-29.800000000000182,-0.010722664402193605,2012-11-02,2012-12-03,31 days,,689.866327155027,681.8102760754889,705.4509460874183,679.0793975737264,10.711663550100198,13.208237671233817
-8,2068,2087,684.5,702.24,761.9918224079412,,-141.92000000000007,-0.02591672753834917,2012-11-05,2012-12-03,28 days,,688.4850617240215,681.8102760754889,703.4063146249257,679.0793975737264,11.261109033400137,13.208237671233817
1,2088,2094,695.0,699.23,629.2088116438309,,4.230000000000018,0.006086330935251905,2012-12-04,2012-12-12,8 days,,683.6542208603911,689.7198571932264,680.1658159761149,684.9122690870453,12.075491780822526,11.927793517109242
2,2089,2094,692.15,699.23,624.9888116438309,,14.160000000000082,0.010228996604782159,2012-12-05,2012-12-12,7 days,,684.4873766883129,689.7198571932264,680.8616508873772,684.9122690870453,12.106994520548335,11.927793517109242
4,2090,2094,687.59,699.23,621.778811643831,,46.559999999999945,0.01692869297110189,2012-12-06,2012-12-12,6 days,,685.8159013506503,689.7198571932264,681.795137170343,684.9122690870453,11.771329680365563,11.927793517109242
8,2091,2094,695.0,699.23,625.0888116438309,,33.840000000000146,0.006086330935251905,2012-12-07,2012-12-12,5 days,,685.4947210805202,689.7198571932264,682.0146701548573,684.9122690870453,12.667553120243719,11.927793517109242
1,2095,2121,715.92,735.99,637.9210324144537,,20.07000000000005,0.0280338585316795,2012-12-13,2013-01-23,41 days,,692.3158857545811,721.2533208383476,686.5293355336776,718.8765307584868,14.255195678072857,23.001069265159973
-2,2121,2122,735.99,741.24,762.5089675855462,,-10.5,-0.007133249093058236,2013-01-23,2013-01-24,1 days,,721.2533208383476,727.8446566706781,718.8765307584868,722.0886643258971,23.001069265159973,20.774046176773332
